user_id,product_id,category,price,viewed_pdp,added_to_cart,purchased
10174,1031,Tshirts,699,1,0,0
10183,1009,Shirts,999,1,0,0
10184,1002,Shirts,719,1,0,0
10186,1035,Hoodies,2299,1,0,0
10187,1006,Shirts,999,1,0,0
10188,1031,Tshirts,699,1,0,0
10190,1031,Tshirts,699,1,0,0
10195,1025,Trousers,1599,1,0,0
10197,1015,Jeans,1699,1,0,0
10201,1011,Jeans,1299,1,0,0
10205,1015,Jeans,1699,1,0,0
10207,1021,Cargo,2199,1,1,0
10208,1012,Jeans,1689,1,0,0
10209,1021,Cargo,2199,1,0,0
10211,1010,Shirts,1499,1,0,0
10212,1035,Hoodies,2299,1,0,0
10213,1034,Tshirts,1129,1,0,0
10219,1020,Cargo,1899,1,0,0
10232,1027,Trousers,1699,1,1,1
10235,1037,Hoodies,2499,1,0,0
10237,1027,Trousers,1699,1,0,0
10238,1019,Cargo,1999,1,0,0
10241,1016,Jeans,1899,1,0,0
10243,1025,Trousers,1599,1,0,0
10244,1008,Shirts,1409,1,0,0
10249,1024,Cargo,1799,1,0,0
10250,1007,Shirts,999,1,0,0
10252,1040,Footwear,2199,1,0,0
10253,1036,Hoodies,1999,1,0,0
10254,1032,Tshirts,999,1,0,0
10255,1002,Shirts,719,1,0,0
10258,1030,Tshirts,899,1,0,0
10260,1020,Cargo,1899,1,0,0
10268,1024,Cargo,1799,1,0,0
10269,1019,Cargo,1999,1,0,0
10270,1034,Tshirts,1129,1,0,0
10272,1039,Footwear,2499,1,0,0
10273,1001,Shirts,999,1,0,0
10275,1002,Shirts,719,1,0,0
10277,1023,Cargo,2099,1,0,0
10280,1018,Jeans,1799,1,0,0
10281,1032,Tshirts,999,1,0,0
10283,1014,Jeans,1689,1,0,0
10284,1005,Shirts,979,1,0,0
10285,1026,Trousers,1499,1,0,0
10286,1017,Jeans,1599,1,0,0
10287,1003,Shirts,1219,1,0,0
10288,1027,Trousers,1699,1,0,0
10290,1034,Tshirts,1129,1,0,0
10291,1025,Trousers,1599,1,1,1
10292,1008,Shirts,1409,1,0,0
10294,1031,Tshirts,699,1,0,0
10295,1023,Cargo,2099,1,0,0
10296,1003,Shirts,1219,1,0,0
10297,1016,Jeans,1899,1,0,0
10299,1024,Cargo,1799,1,0,0
10300,1025,Trousers,1599,1,1,0
10301,1006,Shirts,999,1,1,1
10303,1032,Tshirts,999,1,0,0
10305,1025,Trousers,1599,1,0,0
10307,1034,Tshirts,1129,1,1,0
10308,1037,Hoodies,2499,1,0,0
10309,1032,Tshirts,999,1,0,0
10311,1011,Jeans,1299,1,0,0
10312,1037,Hoodies,2499,1,0,0
10314,1025,Trousers,1599,1,0,0
10317,1001,Shirts,999,1,0,0
10318,1015,Jeans,1699,1,0,0
10319,1036,Hoodies,1999,1,0,0
10321,1021,Cargo,2199,1,0,0
10325,1008,Shirts,1409,1,1,0
10326,1024,Cargo,1799,1,0,0
10332,1024,Cargo,1799,1,1,0
10335,1024,Cargo,1799,1,0,0
10336,1033,Tshirts,1099,1,0,0
10338,1013,Jeans,1399,1,0,0
10339,1039,Footwear,2499,1,0,0
10340,1037,Hoodies,2499,1,0,0
10348,1010,Shirts,1499,1,0,0
10349,1032,Tshirts,999,1,0,0
10351,1030,Tshirts,899,1,0,0
10354,1014,Jeans,1689,1,0,0
10361,1021,Cargo,2199,1,0,0
10363,1032,Tshirts,999,1,1,0
10366,1027,Trousers,1699,1,0,0
10368,1028,Trousers,1399,1,0,0
10369,1007,Shirts,999,1,0,0
10371,1024,Cargo,1799,1,0,0
10372,1021,Cargo,2199,1,0,0
10375,1023,Cargo,2099,1,0,0
10380,1001,Shirts,999,1,0,0
10382,1035,Hoodies,2299,1,0,0
10384,1002,Shirts,719,1,0,0
10385,1026,Trousers,1499,1,0,0
10387,1020,Cargo,1899,1,0,0
10388,1034,Tshirts,1129,1,0,0
10389,1012,Jeans,1689,1,0,0
10391,1031,Tshirts,699,1,0,0
10394,1033,Tshirts,1099,1,0,0
10400,1035,Hoodies,2299,1,0,0
10401,1003,Shirts,1219,1,0,0
10402,1007,Shirts,999,1,0,0
10404,1014,Jeans,1689,1,0,0
10405,1009,Shirts,999,1,0,0
10406,1040,Footwear,2199,1,0,0
10408,1039,Footwear,2499,1,0,0
10410,1020,Cargo,1899,1,0,0
10411,1040,Footwear,2199,1,0,0
10419,1027,Trousers,1699,1,0,0
10424,1020,Cargo,1899,1,0,0
10427,1008,Shirts,1409,1,1,1
10430,1040,Footwear,2199,1,0,0
10432,1008,Shirts,1409,1,1,0
10433,1026,Trousers,1499,1,1,0
10434,1010,Shirts,1499,1,0,0
10436,1031,Tshirts,699,1,0,0
10437,1022,Cargo,2299,1,0,0
10440,1023,Cargo,2099,1,0,0
10441,1013,Jeans,1399,1,1,1
10442,1027,Trousers,1699,1,0,0
10446,1035,Hoodies,2299,1,0,0
10447,1022,Cargo,2299,1,0,0
10451,1019,Cargo,1999,1,0,0
10453,1010,Shirts,1499,1,1,0
10458,1001,Shirts,999,1,0,0
10460,1017,Jeans,1599,1,0,0
10461,1028,Trousers,1399,1,0,0
10462,1026,Trousers,1499,1,0,0
10463,1008,Shirts,1409,1,0,0
10472,1038,Hoodies,2199,1,0,0
10473,1025,Trousers,1599,1,0,0
10474,1006,Shirts,999,1,0,0
10479,1028,Trousers,1399,1,0,0
10482,1029,Tshirts,799,1,0,0
10484,1013,Jeans,1399,1,0,0
10485,1010,Shirts,1499,1,0,0
10488,1038,Hoodies,2199,1,1,1
10491,1009,Shirts,999,1,0,0
10492,1040,Footwear,2199,1,0,0
10498,1007,Shirts,999,1,0,0
10505,1040,Footwear,2199,1,0,0
10506,1023,Cargo,2099,1,0,0
10508,1009,Shirts,999,1,0,0
10510,1012,Jeans,1689,1,0,0
10511,1011,Jeans,1299,1,0,0
10513,1020,Cargo,1899,1,0,0
10516,1006,Shirts,999,1,0,0
10521,1016,Jeans,1899,1,0,0
10524,1028,Trousers,1399,1,1,1
10527,1009,Shirts,999,1,0,0
10528,1026,Trousers,1499,1,0,0
10533,1013,Jeans,1399,1,0,0
10534,1018,Jeans,1799,1,0,0
10540,1029,Tshirts,799,1,0,0
10541,1037,Hoodies,2499,1,0,0
10542,1031,Tshirts,699,1,0,0
10546,1022,Cargo,2299,1,0,0
10548,1006,Shirts,999,1,0,0
10549,1010,Shirts,1499,1,0,0
10553,1039,Footwear,2499,1,0,0
10558,1036,Hoodies,1999,1,0,0
10559,1004,Shirts,1129,1,0,0
10560,1040,Footwear,2199,1,1,0
10561,1025,Trousers,1599,1,0,0
10565,1026,Trousers,1499,1,0,0
10574,1037,Hoodies,2499,1,0,0
10579,1002,Shirts,719,1,0,0
10582,1012,Jeans,1689,1,0,0
10584,1002,Shirts,719,1,1,0
10585,1027,Trousers,1699,1,0,0
10589,1019,Cargo,1999,1,0,0
10590,1036,Hoodies,1999,1,0,0
10592,1038,Hoodies,2199,1,0,0
10593,1035,Hoodies,2299,1,0,0
10594,1012,Jeans,1689,1,0,0
10596,1036,Hoodies,1999,1,0,0
10599,1030,Tshirts,899,1,0,0
10600,1030,Tshirts,899,1,0,0
10601,1029,Tshirts,799,1,0,0
10602,1016,Jeans,1899,1,0,0
10603,1003,Shirts,1219,1,0,0
10607,1039,Footwear,2499,1,1,0
10609,1012,Jeans,1689,1,0,0
10611,1016,Jeans,1899,1,1,1
10612,1002,Shirts,719,1,0,0
10614,1010,Shirts,1499,1,0,0
10616,1001,Shirts,999,1,0,0
10617,1002,Shirts,719,1,1,1
10620,1021,Cargo,2199,1,0,0
10622,1027,Trousers,1699,1,0,0
10626,1010,Shirts,1499,1,1,0
10627,1006,Shirts,999,1,0,0
10628,1019,Cargo,1999,1,0,0
10632,1011,Jeans,1299,1,0,0
10634,1034,Tshirts,1129,1,0,0
10635,1033,Tshirts,1099,1,0,0
10644,1003,Shirts,1219,1,0,0
10649,1007,Shirts,999,1,0,0
10651,1013,Jeans,1399,1,0,0
10656,1013,Jeans,1399,1,0,0
10662,1037,Hoodies,2499,1,0,0
10668,1004,Shirts,1129,1,0,0
10670,1036,Hoodies,1999,1,0,0
10671,1012,Jeans,1689,1,0,0
10673,1001,Shirts,999,1,0,0
10674,1026,Trousers,1499,1,0,0
10675,1025,Trousers,1599,1,0,0
10678,1012,Jeans,1689,1,0,0
10681,1015,Jeans,1699,1,0,0
10685,1021,Cargo,2199,1,0,0
10686,1010,Shirts,1499,1,0,0
10690,1016,Jeans,1899,1,0,0
10691,1028,Trousers,1399,1,0,0
10692,1011,Jeans,1299,1,0,0
10693,1037,Hoodies,2499,1,0,0
10694,1024,Cargo,1799,1,0,0
10695,1037,Hoodies,2499,1,0,0
10696,1007,Shirts,999,1,0,0
10697,1013,Jeans,1399,1,0,0
10701,1034,Tshirts,1129,1,0,0
10702,1028,Trousers,1399,1,0,0
10703,1035,Hoodies,2299,1,0,0
10711,1033,Tshirts,1099,1,0,0
10716,1018,Jeans,1799,1,0,0
10717,1018,Jeans,1799,1,0,0
10720,1028,Trousers,1399,1,1,0
10721,1029,Tshirts,799,1,0,0
10722,1036,Hoodies,1999,1,0,0
10725,1003,Shirts,1219,1,0,0
10726,1011,Jeans,1299,1,0,0
10728,1005,Shirts,979,1,0,0
10731,1024,Cargo,1799,1,0,0
10732,1024,Cargo,1799,1,0,0
10735,1016,Jeans,1899,1,0,0
10736,1016,Jeans,1899,1,0,0
10737,1034,Tshirts,1129,1,0,0
10739,1032,Tshirts,999,1,0,0
10741,1002,Shirts,719,1,0,0
10742,1027,Trousers,1699,1,0,0
10743,1011,Jeans,1299,1,0,0
10744,1002,Shirts,719,1,0,0
10746,1027,Trousers,1699,1,0,0
10748,1032,Tshirts,999,1,0,0
10750,1024,Cargo,1799,1,0,0
10754,1031,Tshirts,699,1,0,0
10755,1009,Shirts,999,1,0,0
10757,1015,Jeans,1699,1,0,0
10758,1011,Jeans,1299,1,0,0
10759,1011,Jeans,1299,1,0,0
10760,1011,Jeans,1299,1,1,0
10763,1020,Cargo,1899,1,0,0
10764,1037,Hoodies,2499,1,0,0
10766,1018,Jeans,1799,1,0,0
10769,1037,Hoodies,2499,1,0,0
10774,1010,Shirts,1499,1,0,0
10777,1028,Trousers,1399,1,0,0
10782,1039,Footwear,2499,1,0,0
10784,1030,Tshirts,899,1,0,0
10785,1021,Cargo,2199,1,0,0
10786,1024,Cargo,1799,1,1,0
10789,1039,Footwear,2499,1,0,0
10791,1031,Tshirts,699,1,0,0
10792,1040,Footwear,2199,1,0,0
10794,1001,Shirts,999,1,0,0
10796,1010,Shirts,1499,1,0,0
10802,1018,Jeans,1799,1,1,1
10803,1035,Hoodies,2299,1,1,0
10806,1037,Hoodies,2499,1,1,1
10807,1027,Trousers,1699,1,0,0
10809,1013,Jeans,1399,1,0,0
10811,1021,Cargo,2199,1,0,0
10812,1002,Shirts,719,1,0,0
10813,1033,Tshirts,1099,1,0,0
10817,1015,Jeans,1699,1,0,0
10818,1027,Trousers,1699,1,1,0
10821,1016,Jeans,1899,1,0,0
10823,1040,Footwear,2199,1,0,0
10825,1028,Trousers,1399,1,0,0
10826,1009,Shirts,999,1,1,0
10829,1023,Cargo,2099,1,0,0
10831,1031,Tshirts,699,1,0,0
10833,1040,Footwear,2199,1,0,0
10835,1031,Tshirts,699,1,0,0
10836,1025,Trousers,1599,1,0,0
10839,1037,Hoodies,2499,1,0,0
10840,1040,Footwear,2199,1,0,0
10845,1033,Tshirts,1099,1,0,0
10850,1021,Cargo,2199,1,0,0
10851,1030,Tshirts,899,1,0,0
10854,1004,Shirts,1129,1,0,0
10860,1019,Cargo,1999,1,0,0
10863,1003,Shirts,1219,1,1,0
10864,1013,Jeans,1399,1,0,0
10867,1012,Jeans,1689,1,0,0
10869,1029,Tshirts,799,1,0,0
10870,1002,Shirts,719,1,0,0
10873,1040,Footwear,2199,1,0,0
10875,1017,Jeans,1599,1,0,0
10880,1018,Jeans,1799,1,0,0
10883,1037,Hoodies,2499,1,0,0
10886,1032,Tshirts,999,1,0,0
10887,1015,Jeans,1699,1,0,0
10890,1020,Cargo,1899,1,0,0
10894,1036,Hoodies,1999,1,0,0
10897,1017,Jeans,1599,1,0,0
10898,1035,Hoodies,2299,1,0,0
10900,1010,Shirts,1499,1,0,0
10902,1008,Shirts,1409,1,0,0
10903,1018,Jeans,1799,1,0,0
10908,1007,Shirts,999,1,0,0
10910,1037,Hoodies,2499,1,0,0
10911,1011,Jeans,1299,1,0,0
10912,1016,Jeans,1899,1,1,0
10913,1026,Trousers,1499,1,0,0
10914,1027,Trousers,1699,1,0,0
10919,1039,Footwear,2499,1,0,0
10920,1018,Jeans,1799,1,0,0
10923,1018,Jeans,1799,1,1,0
10925,1002,Shirts,719,1,1,0
10926,1036,Hoodies,1999,1,0,0
10928,1037,Hoodies,2499,1,1,0
10930,1012,Jeans,1689,1,0,0
10933,1013,Jeans,1399,1,0,0
10934,1003,Shirts,1219,1,0,0
10935,1027,Trousers,1699,1,0,0
10936,1011,Jeans,1299,1,1,0
10942,1014,Jeans,1689,1,0,0
10943,1002,Shirts,719,1,0,0
10945,1011,Jeans,1299,1,0,0
10946,1019,Cargo,1999,1,0,0
10948,1038,Hoodies,2199,1,0,0
10949,1033,Tshirts,1099,1,0,0
10950,1025,Trousers,1599,1,0,0
10956,1019,Cargo,1999,1,0,0
10957,1003,Shirts,1219,1,0,0
10958,1021,Cargo,2199,1,1,0
10959,1040,Footwear,2199,1,0,0
10966,1031,Tshirts,699,1,0,0
10967,1019,Cargo,1999,1,0,0
10970,1021,Cargo,2199,1,0,0
10973,1029,Tshirts,799,1,0,0
10979,1032,Tshirts,999,1,0,0
10983,1001,Shirts,999,1,0,0
10986,1019,Cargo,1999,1,0,0
10987,1018,Jeans,1799,1,0,0
10991,1006,Shirts,999,1,0,0
10998,1039,Footwear,2499,1,0,0
10999,1006,Shirts,999,1,0,0
11000,1005,Shirts,979,1,0,0
11001,1031,Tshirts,699,1,1,1
11003,1024,Cargo,1799,1,0,0
11004,1023,Cargo,2099,1,0,0
11006,1015,Jeans,1699,1,0,0
11007,1039,Footwear,2499,1,0,0
11012,1015,Jeans,1699,1,0,0
11017,1018,Jeans,1799,1,0,0
11018,1022,Cargo,2299,1,0,0
11025,1021,Cargo,2199,1,0,0
11027,1038,Hoodies,2199,1,0,0
11033,1013,Jeans,1399,1,1,1
11034,1033,Tshirts,1099,1,0,0
11035,1029,Tshirts,799,1,0,0
11036,1017,Jeans,1599,1,0,0
11037,1024,Cargo,1799,1,0,0
11040,1028,Trousers,1399,1,0,0
11041,1040,Footwear,2199,1,0,0
11043,1030,Tshirts,899,1,0,0
11048,1010,Shirts,1499,1,0,0
11049,1025,Trousers,1599,1,0,0
11052,1019,Cargo,1999,1,0,0
11053,1016,Jeans,1899,1,0,0
11057,1016,Jeans,1899,1,0,0
11059,1011,Jeans,1299,1,0,0
11067,1011,Jeans,1299,1,0,0
11068,1028,Trousers,1399,1,0,0
11069,1033,Tshirts,1099,1,0,0
11072,1001,Shirts,999,1,0,0
11074,1018,Jeans,1799,1,0,0
11075,1039,Footwear,2499,1,0,0
11077,1020,Cargo,1899,1,0,0
11078,1017,Jeans,1599,1,0,0
11079,1027,Trousers,1699,1,0,0
11083,1024,Cargo,1799,1,0,0
11084,1037,Hoodies,2499,1,0,0
11090,1002,Shirts,719,1,0,0
11091,1038,Hoodies,2199,1,0,0
11092,1040,Footwear,2199,1,0,0
11094,1008,Shirts,1409,1,0,0
11095,1010,Shirts,1499,1,0,0
11096,1038,Hoodies,2199,1,0,0
11097,1039,Footwear,2499,1,0,0
11098,1030,Tshirts,899,1,1,1
11102,1023,Cargo,2099,1,0,0
11103,1017,Jeans,1599,1,0,0
11106,1022,Cargo,2299,1,0,0
11113,1033,Tshirts,1099,1,0,0
11114,1013,Jeans,1399,1,0,0
11118,1018,Jeans,1799,1,0,0
11119,1035,Hoodies,2299,1,0,0
11120,1013,Jeans,1399,1,0,0
11122,1034,Tshirts,1129,1,0,0
11123,1018,Jeans,1799,1,0,0
11128,1021,Cargo,2199,1,0,0
11129,1012,Jeans,1689,1,1,1
11130,1039,Footwear,2499,1,0,0
11131,1039,Footwear,2499,1,0,0
11132,1037,Hoodies,2499,1,0,0
11137,1009,Shirts,999,1,0,0
11140,1021,Cargo,2199,1,0,0
11141,1002,Shirts,719,1,0,0
11144,1023,Cargo,2099,1,0,0
11147,1027,Trousers,1699,1,0,0
11149,1002,Shirts,719,1,0,0
11152,1024,Cargo,1799,1,0,0
11157,1001,Shirts,999,1,0,0
11160,1008,Shirts,1409,1,0,0
11161,1015,Jeans,1699,1,0,0
11163,1016,Jeans,1899,1,0,0
11164,1003,Shirts,1219,1,0,0
11167,1009,Shirts,999,1,0,0
11168,1026,Trousers,1499,1,0,0
11172,1037,Hoodies,2499,1,0,0
11173,1003,Shirts,1219,1,0,0
11178,1021,Cargo,2199,1,0,0
11180,1032,Tshirts,999,1,0,0
11181,1011,Jeans,1299,1,0,0
11183,1023,Cargo,2099,1,1,0
11185,1001,Shirts,999,1,0,0
11194,1011,Jeans,1299,1,0,0
11197,1037,Hoodies,2499,1,0,0
11199,1001,Shirts,999,1,0,0
11201,1007,Shirts,999,1,0,0
11203,1038,Hoodies,2199,1,1,0
11204,1026,Trousers,1499,1,0,0
11207,1027,Trousers,1699,1,0,0
11208,1013,Jeans,1399,1,0,0
11211,1010,Shirts,1499,1,0,0
11212,1025,Trousers,1599,1,0,0
11215,1011,Jeans,1299,1,0,0
11216,1030,Tshirts,899,1,0,0
11219,1016,Jeans,1899,1,0,0
11225,1028,Trousers,1399,1,0,0
11226,1019,Cargo,1999,1,0,0
11227,1025,Trousers,1599,1,0,0
11230,1024,Cargo,1799,1,0,0
11232,1009,Shirts,999,1,0,0
11233,1004,Shirts,1129,1,0,0
11234,1010,Shirts,1499,1,1,1
11237,1004,Shirts,1129,1,0,0
11238,1018,Jeans,1799,1,0,0
11240,1027,Trousers,1699,1,0,0
11241,1026,Trousers,1499,1,0,0
11242,1013,Jeans,1399,1,1,0
11245,1027,Trousers,1699,1,0,0
11249,1029,Tshirts,799,1,0,0
11250,1010,Shirts,1499,1,1,1
11253,1037,Hoodies,2499,1,0,0
11261,1031,Tshirts,699,1,0,0
11262,1025,Trousers,1599,1,0,0
11263,1003,Shirts,1219,1,0,0
11268,1029,Tshirts,799,1,0,0
11269,1027,Trousers,1699,1,0,0
11272,1026,Trousers,1499,1,0,0
11273,1022,Cargo,2299,1,0,0
11277,1031,Tshirts,699,1,0,0
11279,1035,Hoodies,2299,1,0,0
11281,1035,Hoodies,2299,1,0,0
11283,1035,Hoodies,2299,1,0,0
11285,1038,Hoodies,2199,1,0,0
11286,1014,Jeans,1689,1,0,0
11288,1027,Trousers,1699,1,0,0
11289,1014,Jeans,1689,1,0,0
11290,1036,Hoodies,1999,1,0,0
11292,1019,Cargo,1999,1,0,0
11295,1039,Footwear,2499,1,0,0
11298,1012,Jeans,1689,1,0,0
11299,1040,Footwear,2199,1,0,0
11301,1021,Cargo,2199,1,1,0
11302,1026,Trousers,1499,1,0,0
11303,1013,Jeans,1399,1,0,0
11304,1013,Jeans,1399,1,0,0
11312,1029,Tshirts,799,1,0,0
11319,1012,Jeans,1689,1,0,0
11320,1019,Cargo,1999,1,0,0
11321,1025,Trousers,1599,1,0,0
11323,1025,Trousers,1599,1,0,0
11324,1005,Shirts,979,1,0,0
11326,1034,Tshirts,1129,1,0,0
11327,1014,Jeans,1689,1,0,0
11329,1005,Shirts,979,1,0,0
11330,1034,Tshirts,1129,1,1,0
11333,1025,Trousers,1599,1,0,0
11334,1009,Shirts,999,1,0,0
11337,1025,Trousers,1599,1,0,0
11342,1022,Cargo,2299,1,0,0
11343,1032,Tshirts,999,1,0,0
11344,1023,Cargo,2099,1,0,0
11345,1006,Shirts,999,1,0,0
11347,1034,Tshirts,1129,1,0,0
11351,1012,Jeans,1689,1,0,0
11352,1001,Shirts,999,1,0,0
11353,1003,Shirts,1219,1,0,0
11354,1037,Hoodies,2499,1,0,0
11360,1026,Trousers,1499,1,0,0
11361,1022,Cargo,2299,1,0,0
11362,1013,Jeans,1399,1,0,0
11366,1018,Jeans,1799,1,0,0
11367,1016,Jeans,1899,1,0,0
11368,1030,Tshirts,899,1,0,0
11369,1037,Hoodies,2499,1,0,0
11370,1025,Trousers,1599,1,0,0
11376,1039,Footwear,2499,1,0,0
11378,1034,Tshirts,1129,1,1,0
11379,1039,Footwear,2499,1,0,0
11382,1011,Jeans,1299,1,1,0
11383,1010,Shirts,1499,1,0,0
11387,1038,Hoodies,2199,1,0,0
11388,1032,Tshirts,999,1,0,0
11389,1037,Hoodies,2499,1,0,0
11390,1029,Tshirts,799,1,0,0
11391,1022,Cargo,2299,1,0,0
11393,1009,Shirts,999,1,0,0
11394,1015,Jeans,1699,1,0,0
11397,1027,Trousers,1699,1,0,0
11398,1035,Hoodies,2299,1,0,0
11400,1027,Trousers,1699,1,0,0
11403,1036,Hoodies,1999,1,0,0
11404,1002,Shirts,719,1,0,0
11405,1040,Footwear,2199,1,0,0
11408,1003,Shirts,1219,1,0,0
11409,1001,Shirts,999,1,0,0
11411,1004,Shirts,1129,1,0,0
11413,1002,Shirts,719,1,0,0
11414,1015,Jeans,1699,1,0,0
11417,1022,Cargo,2299,1,0,0
11418,1003,Shirts,1219,1,0,0
11423,1010,Shirts,1499,1,0,0
11424,1005,Shirts,979,1,0,0
11425,1036,Hoodies,1999,1,0,0
11426,1014,Jeans,1689,1,0,0
11428,1022,Cargo,2299,1,0,0
11431,1032,Tshirts,999,1,0,0
11432,1004,Shirts,1129,1,0,0
11433,1032,Tshirts,999,1,0,0
11434,1006,Shirts,999,1,0,0
11438,1020,Cargo,1899,1,1,0
11440,1018,Jeans,1799,1,0,0
11442,1025,Trousers,1599,1,0,0
11447,1022,Cargo,2299,1,0,0
11451,1009,Shirts,999,1,0,0
11456,1038,Hoodies,2199,1,0,0
11458,1026,Trousers,1499,1,0,0
11461,1004,Shirts,1129,1,0,0
11464,1039,Footwear,2499,1,0,0
11465,1018,Jeans,1799,1,0,0
11468,1008,Shirts,1409,1,0,0
11469,1007,Shirts,999,1,0,0
11472,1022,Cargo,2299,1,0,0
11475,1021,Cargo,2199,1,0,0
11476,1036,Hoodies,1999,1,1,1
11478,1016,Jeans,1899,1,0,0
11479,1015,Jeans,1699,1,0,0
11480,1021,Cargo,2199,1,0,0
11481,1028,Trousers,1399,1,0,0
11482,1037,Hoodies,2499,1,0,0
11486,1015,Jeans,1699,1,0,0
11488,1007,Shirts,999,1,1,0
11491,1032,Tshirts,999,1,0,0
11494,1014,Jeans,1689,1,0,0
11495,1018,Jeans,1799,1,0,0
11496,1024,Cargo,1799,1,0,0
11497,1012,Jeans,1689,1,0,0
11499,1019,Cargo,1999,1,0,0
11500,1036,Hoodies,1999,1,0,0
11501,1009,Shirts,999,1,1,0
11503,1001,Shirts,999,1,0,0
11504,1030,Tshirts,899,1,0,0
11506,1031,Tshirts,699,1,0,0
11507,1038,Hoodies,2199,1,0,0
11508,1032,Tshirts,999,1,0,0
11509,1026,Trousers,1499,1,0,0
11512,1036,Hoodies,1999,1,0,0
11514,1005,Shirts,979,1,0,0
11515,1022,Cargo,2299,1,1,0
11518,1015,Jeans,1699,1,0,0
11520,1028,Trousers,1399,1,0,0
11526,1005,Shirts,979,1,0,0
11527,1008,Shirts,1409,1,0,0
11529,1035,Hoodies,2299,1,0,0
11532,1001,Shirts,999,1,0,0
11533,1010,Shirts,1499,1,0,0
11534,1003,Shirts,1219,1,0,0
11536,1019,Cargo,1999,1,0,0
11538,1036,Hoodies,1999,1,1,0
11539,1028,Trousers,1399,1,0,0
11542,1014,Jeans,1689,1,0,0
11547,1020,Cargo,1899,1,0,0
11548,1022,Cargo,2299,1,0,0
11554,1027,Trousers,1699,1,0,0
11561,1029,Tshirts,799,1,0,0
11564,1020,Cargo,1899,1,0,0
11565,1001,Shirts,999,1,0,0
11566,1039,Footwear,2499,1,0,0
11568,1006,Shirts,999,1,0,0
11569,1014,Jeans,1689,1,0,0
11571,1032,Tshirts,999,1,0,0
11572,1005,Shirts,979,1,0,0
11575,1012,Jeans,1689,1,0,0
11576,1025,Trousers,1599,1,0,0
11579,1017,Jeans,1599,1,0,0
11580,1017,Jeans,1599,1,0,0
11581,1015,Jeans,1699,1,0,0
11582,1035,Hoodies,2299,1,0,0
11584,1017,Jeans,1599,1,0,0
11585,1029,Tshirts,799,1,0,0
11588,1034,Tshirts,1129,1,0,0
11592,1001,Shirts,999,1,0,0
11593,1032,Tshirts,999,1,0,0
11594,1026,Trousers,1499,1,1,0
11596,1034,Tshirts,1129,1,0,0
11598,1029,Tshirts,799,1,0,0
11601,1004,Shirts,1129,1,0,0
11603,1025,Trousers,1599,1,0,0
11604,1022,Cargo,2299,1,0,0
11605,1012,Jeans,1689,1,0,0
11607,1026,Trousers,1499,1,0,0
11609,1006,Shirts,999,1,1,0
11611,1004,Shirts,1129,1,0,0
11613,1019,Cargo,1999,1,0,0
11615,1033,Tshirts,1099,1,0,0
11616,1006,Shirts,999,1,0,0
11618,1014,Jeans,1689,1,0,0
11621,1001,Shirts,999,1,1,0
11622,1020,Cargo,1899,1,0,0
11626,1032,Tshirts,999,1,0,0
11627,1032,Tshirts,999,1,0,0
11628,1007,Shirts,999,1,0,0
11629,1038,Hoodies,2199,1,0,0
11630,1024,Cargo,1799,1,0,0
11631,1033,Tshirts,1099,1,0,0
11634,1033,Tshirts,1099,1,0,0
11637,1034,Tshirts,1129,1,0,0
11638,1011,Jeans,1299,1,0,0
11639,1022,Cargo,2299,1,0,0
11640,1020,Cargo,1899,1,0,0
11641,1013,Jeans,1399,1,0,0
11642,1003,Shirts,1219,1,0,0
11643,1027,Trousers,1699,1,1,1
11644,1003,Shirts,1219,1,0,0
11647,1001,Shirts,999,1,0,0
11650,1037,Hoodies,2499,1,0,0
11654,1020,Cargo,1899,1,0,0
11655,1023,Cargo,2099,1,1,1
11656,1008,Shirts,1409,1,0,0
11659,1003,Shirts,1219,1,0,0
11660,1017,Jeans,1599,1,1,0
11661,1010,Shirts,1499,1,0,0
11669,1026,Trousers,1499,1,0,0
11670,1022,Cargo,2299,1,0,0
11673,1023,Cargo,2099,1,0,0
11677,1001,Shirts,999,1,0,0
11678,1030,Tshirts,899,1,0,0
11679,1012,Jeans,1689,1,0,0
11681,1015,Jeans,1699,1,0,0
11683,1012,Jeans,1689,1,0,0
11686,1002,Shirts,719,1,0,0
11687,1032,Tshirts,999,1,1,1
11688,1035,Hoodies,2299,1,0,0
11689,1024,Cargo,1799,1,0,0
11690,1040,Footwear,2199,1,0,0
11693,1011,Jeans,1299,1,0,0
11696,1027,Trousers,1699,1,0,0
11698,1022,Cargo,2299,1,0,0
11699,1001,Shirts,999,1,0,0
11700,1017,Jeans,1599,1,0,0
11701,1036,Hoodies,1999,1,1,0
11703,1031,Tshirts,699,1,0,0
11705,1033,Tshirts,1099,1,0,0
11706,1024,Cargo,1799,1,0,0
11707,1023,Cargo,2099,1,0,0
11712,1038,Hoodies,2199,1,0,0
11713,1010,Shirts,1499,1,0,0
11717,1021,Cargo,2199,1,1,1
11718,1038,Hoodies,2199,1,1,1
11719,1038,Hoodies,2199,1,0,0
11730,1036,Hoodies,1999,1,0,0
11738,1003,Shirts,1219,1,0,0
11739,1015,Jeans,1699,1,0,0
11744,1013,Jeans,1399,1,0,0
11745,1035,Hoodies,2299,1,0,0
11746,1019,Cargo,1999,1,1,0
11747,1036,Hoodies,1999,1,0,0
11753,1007,Shirts,999,1,0,0
11755,1014,Jeans,1689,1,0,0
11758,1019,Cargo,1999,1,0,0
11764,1001,Shirts,999,1,0,0
11765,1033,Tshirts,1099,1,0,0
